https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume 1INCH,Volume BUSD,tradecount
1628553600000,2021-08-10,1INCHBUSD,2.7575,2.8695,2.672,2.7969,969599.42,2697406.368236,12044
1628467200000,2021-08-09,1INCHBUSD,2.4925,2.838,2.4032,2.7574,1454255.24,3888022.87188,16421
1628380800000,2021-08-08,1INCHBUSD,2.7,2.7125,2.4497,2.4919,856916.37,2208792.360223,10446
1628294400000,2021-08-07,1INCHBUSD,2.5108,2.7245,2.4915,2.7071,1077135.8,2826198.951833,15444
1628208000000,2021-08-06,1INCHBUSD,2.4213,2.5643,2.355,2.513,774871.34,1911508.04473,10378
1628121600000,2021-08-05,1INCHBUSD,2.3465,2.4383,2.23,2.4198,931334.37,2186601.566685,12318
1628035200000,2021-08-04,1INCHBUSD,2.2247,2.41,2.191,2.3473,835498.38,1933153.299389,8893
1627948800000,2021-08-03,1INCHBUSD,2.3056,2.3441,2.1829,2.2227,476878.84,1072756.412845,6647
1627862400000,2021-08-02,1INCHBUSD,2.3177,2.396,2.2791,2.3053,560946.86,1306193.456522,8423
1627776000000,2021-08-01,1INCHBUSD,2.3798,2.4884,2.3,2.3184,948752.66,2286761.734577,12197
1627689600000,2021-07-31,1INCHBUSD,2.3085,2.4515,2.263,2.376,1257517.22,2972739.006173,13895
1627603200000,2021-07-30,1INCHBUSD,2.2462,2.323,2.166,2.3073,840231.44,1881409.282357,10315
1627516800000,2021-07-29,1INCHBUSD,2.189,2.2625,2.1469,2.2436,560406.97,1239856.088105,7002
1627430400000,2021-07-28,1INCHBUSD,2.2186,2.2527,2.1342,2.1879,625695.99,1367082.870765,7099
1627344000000,2021-07-27,1INCHBUSD,2.1419,2.2207,2.075,2.2186,781827.4,1689320.416801,10283
1627257600000,2021-07-26,1INCHBUSD,2.043,2.3534,2.0233,2.1401,1850337.51,4126370.269321,21529
1627171200000,2021-07-25,1INCHBUSD,2.0426,2.1275,1.9425,2.0479,918689.77,1864328.172933,10632
1627084800000,2021-07-24,1INCHBUSD,2.1119,2.1491,1.9873,2.0426,946363.0,1969258.832902,10608
1626998400000,2021-07-23,1INCHBUSD,2.04,2.1504,1.9443,2.1129,1599440.46,3311509.022379,16258
1626912000000,2021-07-22,1INCHBUSD,1.8319,2.0852,1.783,2.04,1126937.79,2149330.719456,11899
1626825600000,2021-07-21,1INCHBUSD,1.7056,1.9171,1.6578,1.8307,503671.57,916527.554932,6787
1626739200000,2021-07-20,1INCHBUSD,1.7875,1.8256,1.6181,1.7113,581752.74,989344.763416,8522
1626652800000,2021-07-19,1INCHBUSD,2.0285,2.0479,1.7778,1.7865,534066.61,1001374.462402,7062
1626566400000,2021-07-18,1INCHBUSD,2.0135,2.1381,1.9859,2.0311,318476.67,654654.022686,3651
1626480000000,2021-07-17,1INCHBUSD,1.9658,2.0861,1.9502,2.0136,267203.83,537950.208657,4257
1626393600000,2021-07-16,1INCHBUSD,2.1469,2.2195,1.9538,1.9671,584502.14,1204809.372521,7639
1626307200000,2021-07-15,1INCHBUSD,2.2965,2.3492,2.1263,2.146,549044.44,1214301.291616,6058
1626220800000,2021-07-14,1INCHBUSD,2.3222,2.3587,2.1775,2.2942,352332.12,798338.490143,5643
1626134400000,2021-07-13,1INCHBUSD,2.4197,2.4534,2.2828,2.3226,319609.36,759562.120536,4337
1626048000000,2021-07-12,1INCHBUSD,2.5141,2.5874,2.3752,2.4221,299953.46,745144.367713,4372
1625961600000,2021-07-11,1INCHBUSD,2.4933,2.5734,2.4327,2.5155,349613.74,876376.535044,3326
1625875200000,2021-07-10,1INCHBUSD,2.5731,2.6274,2.4309,2.4898,221167.36,554163.879375,4220
1625788800000,2021-07-09,1INCHBUSD,2.5069,2.6273,2.4101,2.5759,353142.32,894043.381003,5828
1625702400000,2021-07-08,1INCHBUSD,2.754,2.7755,2.4595,2.5069,341774.55,889543.169728,7764
1625616000000,2021-07-07,1INCHBUSD,2.8396,2.9672,2.7447,2.7625,716756.27,2040323.899758,10918
1625529600000,2021-07-06,1INCHBUSD,2.488,2.9316,2.488,2.8357,1384462.52,3826488.836656,17872
1625443200000,2021-07-05,1INCHBUSD,2.5286,2.5614,2.3476,2.4891,522971.28,1281765.266012,8381
1625356800000,2021-07-04,1INCHBUSD,2.485,2.672,2.4114,2.5346,559347.5,1426920.86504,7375
1625270400000,2021-07-03,1INCHBUSD,2.3967,2.4954,2.333,2.4887,500290.54,1218052.769846,5377
1625184000000,2021-07-02,1INCHBUSD,2.3693,2.41,2.2635,2.3992,242659.37,568529.151634,5097
1625097600000,2021-07-01,1INCHBUSD,2.5367,2.5367,2.3162,2.3725,243609.65,581843.704478,4941
1625011200000,2021-06-30,1INCHBUSD,2.5441,2.5729,2.3378,2.5388,433709.93,1072104.543683,7314
1624924800000,2021-06-29,1INCHBUSD,2.475,2.7022,2.4576,2.545,805477.47,2084533.126606,10707
1624838400000,2021-06-28,1INCHBUSD,2.5089,2.6153,2.3169,2.475,1085760.2,2653539.684395,13326
1624752000000,2021-06-27,1INCHBUSD,2.3462,2.5165,2.2934,2.5029,314506.91,752361.797143,5641
1624665600000,2021-06-26,1INCHBUSD,2.3446,2.4525,2.2,2.3506,452995.55,1042096.939187,6981
1624579200000,2021-06-25,1INCHBUSD,2.7283,2.7941,2.3219,2.339,646320.96,1605111.74265,9120
1624492800000,2021-06-24,1INCHBUSD,2.6204,2.824,2.4454,2.7258,518712.67,1375640.73254,7632
1624406400000,2021-06-23,1INCHBUSD,2.4036,2.8348,2.2737,2.6123,1054837.98,2783392.458854,12683
1624320000000,2021-06-22,1INCHBUSD,2.6707,2.8553,2.07,2.4036,1596283.26,3946967.943639,17265
1624233600000,2021-06-21,1INCHBUSD,3.3943,3.4584,2.5845,2.6671,1874163.93,5681918.592214,23286
1624147200000,2021-06-20,1INCHBUSD,3.0144,3.5895,2.8044,3.3922,734437.95,2286558.561423,12020
1624060800000,2021-06-19,1INCHBUSD,3.1619,3.2085,3.0057,3.0161,533619.05,1663871.796825,7559
1623974400000,2021-06-18,1INCHBUSD,3.4166,3.4212,3.0335,3.1665,568862.31,1832071.342964,10415
1623888000000,2021-06-17,1INCHBUSD,3.591,3.7373,3.2857,3.4075,1074907.97,3800999.868047,12577
1623801600000,2021-06-16,1INCHBUSD,3.7434,3.95,3.5461,3.5979,1104942.59,4135925.07785,18016
1623715200000,2021-06-15,1INCHBUSD,3.6833,3.7985,3.5243,3.7455,1801804.49,6586750.388688,22007
1623628800000,2021-06-14,1INCHBUSD,3.0133,3.8799,2.921,3.6796,3468239.97,12299763.893567,48706
1623542400000,2021-06-13,1INCHBUSD,2.7294,3.0419,2.6174,3.008,636951.44,1825500.660421,9236
1623456000000,2021-06-12,1INCHBUSD,2.7401,2.829,2.5231,2.727,352673.91,933487.143623,5914
1623369600000,2021-06-11,1INCHBUSD,3.0295,3.0737,2.6598,2.7405,412203.84,1192261.664187,6310
1623283200000,2021-06-10,1INCHBUSD,3.1941,3.2597,2.8421,3.0066,750895.49,2272655.267423,9569
1623196800000,2021-06-09,1INCHBUSD,3.0976,3.2422,2.8835,3.1849,1262955.16,3904775.397442,14352
1623110400000,2021-06-08,1INCHBUSD,3.3936,3.4542,2.85,3.0965,586614.53,1847213.242371,11483
1623024000000,2021-06-07,1INCHBUSD,3.9079,3.9153,3.3462,3.4055,589917.32,2182046.018849,9766
1622937600000,2021-06-06,1INCHBUSD,3.6861,4.1127,3.6401,3.9064,994727.79,3880340.787719,15263
1622851200000,2021-06-05,1INCHBUSD,3.3895,4.031,3.3412,3.6877,1571490.92,5896768.725047,23971
1622764800000,2021-06-04,1INCHBUSD,3.4999,3.6712,3.1062,3.3865,1092994.3,3749591.650479,18385
1622678400000,2021-06-03,1INCHBUSD,3.3777,3.595,3.3317,3.4945,742733.29,2571074.320331,10846
1622592000000,2021-06-02,1INCHBUSD,3.124,3.5731,3.0434,3.3751,971045.59,3284097.025579,12633
1622505600000,2021-06-01,1INCHBUSD,3.2029,3.2691,2.9791,3.1124,660541.85,2068918.746909,11596
1622419200000,2021-05-31,1INCHBUSD,2.8836,3.3751,2.7539,3.2078,857996.89,2652456.229814,13489
1622332800000,2021-05-30,1INCHBUSD,2.565,2.9879,2.405,2.887,510560.1,1381020.308444,8488
1622246400000,2021-05-29,1INCHBUSD,2.757,2.9816,2.4412,2.5608,733640.93,1994459.156281,10150
1622160000000,2021-05-28,1INCHBUSD,3.2852,3.3747,2.612,2.754,912949.64,2711214.010042,14301
1622073600000,2021-05-27,1INCHBUSD,3.4287,3.4365,2.9756,3.2829,773293.2,2500079.328947,12099
1621987200000,2021-05-26,1INCHBUSD,2.8962,3.4715,2.8382,3.4315,1093036.44,3548486.282519,16047
1621900800000,2021-05-25,1INCHBUSD,2.9446,3.1044,2.5363,2.892,1181508.14,3279149.01489,13792
1621814400000,2021-05-24,1INCHBUSD,2.3472,3.4856,2.2956,2.9501,1398257.32,3791119.282941,15107
1621728000000,2021-05-23,1INCHBUSD,2.7111,2.887,1.781,2.3383,1748924.01,3982811.537105,16113
1621641600000,2021-05-22,1INCHBUSD,3.117,3.1596,2.6385,2.7217,1061693.42,3039130.791187,11990
1621555200000,2021-05-21,1INCHBUSD,3.613,4.12,2.5254,3.1185,1694479.4,5666665.569053,22409
1621468800000,2021-05-20,1INCHBUSD,3.223,3.9703,2.7494,3.6069,1542319.91,5389867.834759,21307
1621382400000,2021-05-19,1INCHBUSD,5.2707,5.42,2.65,3.2177,2284449.3,8638032.65393,34816
1621296000000,2021-05-18,1INCHBUSD,4.7101,5.403,4.6461,5.2763,792717.25,4041254.723959,17699
1621209600000,2021-05-17,1INCHBUSD,5.128,5.1649,4.438,4.6961,784958.49,3769601.837983,13985
1621123200000,2021-05-16,1INCHBUSD,5.2733,5.6331,4.6566,5.1395,814484.42,4167480.876916,15436
1621036800000,2021-05-15,1INCHBUSD,5.7547,6.051,5.2463,5.25,772220.72,4405266.028993,19207
1620950400000,2021-05-14,1INCHBUSD,5.5816,5.96,5.469,5.74,675633.71,3887690.687339,15436
1620864000000,2021-05-13,1INCHBUSD,5.607,6.0755,5.172,5.5816,1045722.27,5880919.690333,23905
1620777600000,2021-05-12,1INCHBUSD,6.5412,6.9314,5.4777,5.6055,909795.2,5844997.414211,30157
1620691200000,2021-05-11,1INCHBUSD,6.1751,6.5458,5.81,6.5409,633475.12,3942212.738368,15801
1620604800000,2021-05-10,1INCHBUSD,7.0934,7.2079,5.5578,6.1797,915914.85,6011472.832378,23187
1620518400000,2021-05-09,1INCHBUSD,7.5007,7.5381,6.73,7.0958,826637.75,5828700.808333,22378
1620432000000,2021-05-08,1INCHBUSD,6.5939,7.8849,6.4816,7.4947,1298568.31,9403094.491938,36622
1620345600000,2021-05-07,1INCHBUSD,6.6009,7.1285,6.3043,6.5956,915202.22,6197760.901001,27933
1620259200000,2021-05-06,1INCHBUSD,5.995,7.5799,5.8957,6.6248,2632014.61,18171053.010494,72230
1620172800000,2021-05-05,1INCHBUSD,5.2536,6.2926,5.1941,6.0008,887665.43,5129881.782899,22818
1620086400000,2021-05-04,1INCHBUSD,5.87,5.9115,5.2141,5.2567,814713.33,4525962.434756,19606
1620000000000,2021-05-03,1INCHBUSD,5.3543,5.95,5.3543,5.8659,737177.5,4213942.519536,14751
1619913600000,2021-05-02,1INCHBUSD,5.5292,5.5379,5.1272,5.3639,348843.75,1864451.510528,7723
1619827200000,2021-05-01,1INCHBUSD,5.6478,5.7544,5.3747,5.5292,384308.07,2133177.172755,7957
1619740800000,2021-04-30,1INCHBUSD,5.48,5.7667,5.3393,5.6625,732562.36,4087835.691773,13043
1619654400000,2021-04-29,1INCHBUSD,5.5598,5.9125,5.2224,5.4789,1288588.67,7215291.175266,22994
1619568000000,2021-04-28,1INCHBUSD,5.1175,5.7646,4.7118,5.5512,2039713.5,10882126.220365,30178
1619481600000,2021-04-27,1INCHBUSD,4.5485,5.1785,4.467,5.1233,967522.01,4703662.859417,17258
1619395200000,2021-04-26,1INCHBUSD,4.001,7.5,3.9491,4.5539,1306897.72,6785405.392347,17162
1619308800000,2021-04-25,1INCHBUSD,3.9591,4.25,3.7912,4.0,296813.35,1194165.973869,4809
1619222400000,2021-04-24,1INCHBUSD,4.289,4.2899,3.9186,3.9469,405039.03,1645747.137139,6045
1619136000000,2021-04-23,1INCHBUSD,4.5863,4.6926,3.7589,4.2943,874986.72,3610620.571291,11358
1619049600000,2021-04-22,1INCHBUSD,5.0291,5.3414,4.53,4.59,951962.68,4768335.009551,13981
1618963200000,2021-04-21,1INCHBUSD,5.0313,5.2847,4.8601,5.02,798412.79,4056264.590644,15622
1618876800000,2021-04-20,1INCHBUSD,4.8579,5.2,4.4238,5.0211,706407.89,3415570.788455,14023
1618790400000,2021-04-19,1INCHBUSD,5.3104,5.4674,4.6222,4.8438,567049.54,2895638.495143,12686
1618704000000,2021-04-18,1INCHBUSD,6.4641,6.659,4.6,5.3073,1039887.85,5600833.194694,26351
1618617600000,2021-04-17,1INCHBUSD,5.8284,6.5371,5.8204,6.4608,644078.5,3926471.184532,16028
1618531200000,2021-04-16,1INCHBUSD,6.0961,6.1489,5.6096,5.8259,752732.69,4418048.463236,13302
1618444800000,2021-04-15,1INCHBUSD,5.8816,6.3999,5.7737,6.0899,945435.77,5769011.429889,19713
1618358400000,2021-04-14,1INCHBUSD,5.619,6.0167,5.4238,5.8774,1027676.37,5903931.633398,23326
1618272000000,2021-04-13,1INCHBUSD,5.5016,5.7999,5.4188,5.6144,794018.8,4444659.220355,17886
1618185600000,2021-04-12,1INCHBUSD,5.668,5.825,5.2596,5.4893,806466.25,4484726.508914,17597
1618099200000,2021-04-11,1INCHBUSD,5.7387,5.8999,5.5354,5.6748,445649.47,2552006.592504,12900
1618012800000,2021-04-10,1INCHBUSD,6.1062,6.2215,5.45,5.7253,828229.0,4860632.777737,20673
1617926400000,2021-04-09,1INCHBUSD,6.1863,6.6678,5.9433,6.1035,1012368.46,6336303.985811,24629
1617840000000,2021-04-08,1INCHBUSD,5.5712,6.5598,5.4642,6.1878,1474657.24,9086400.881046,38567
1617753600000,2021-04-07,1INCHBUSD,5.1843,5.9285,4.5257,5.5672,1699839.41,9086808.218113,39394
1617667200000,2021-04-06,1INCHBUSD,5.3112,5.8354,5.1563,5.1742,732251.16,3992743.739248,22565
1617580800000,2021-04-05,1INCHBUSD,4.5753,5.39,4.3934,5.3112,748646.75,3710484.369111,19723
1617494400000,2021-04-04,1INCHBUSD,4.2443,4.6997,4.1693,4.575,294172.33,1313490.533335,10580
1617408000000,2021-04-03,1INCHBUSD,4.6882,4.7981,4.2389,4.2505,388911.03,1777711.888335,12935
1617321600000,2021-04-02,1INCHBUSD,4.4529,4.696,4.391,4.6706,312545.71,1411312.517101,9244
1617235200000,2021-04-01,1INCHBUSD,4.34,4.514,4.2647,4.4455,344358.4,1507936.641161,7345
1617148800000,2021-03-31,1INCHBUSD,4.5072,4.55,4.126,4.3397,308622.51,1344118.306663,7232
1617062400000,2021-03-30,1INCHBUSD,4.6027,4.7,4.4234,4.5,393149.11,1784749.596343,7924
1616976000000,2021-03-29,1INCHBUSD,4.081,4.6422,4.0262,4.6027,595026.51,2592589.908178,12362
1616889600000,2021-03-28,1INCHBUSD,4.0102,4.2295,3.94,4.0774,291733.02,1198290.223315,7838
1616803200000,2021-03-27,1INCHBUSD,4.0212,4.07,3.8,3.9938,347567.1,1379818.118,6849
1616716800000,2021-03-26,1INCHBUSD,3.6733,4.0297,3.6733,4.0009,293188.06,1147529.097616,7200
1616630400000,2021-03-25,1INCHBUSD,3.7166,4.1,3.5626,3.6643,510611.68,1895156.234534,11566
1616544000000,2021-03-24,1INCHBUSD,4.088,4.3427,3.58,3.7166,441744.33,1774661.495333,11572
1616457600000,2021-03-23,1INCHBUSD,4.3036,4.73,4.0,4.0802,607956.03,2588167.707444,12985
1616371200000,2021-03-22,1INCHBUSD,4.6754,4.8457,4.1935,4.3036,591870.02,2672529.480823,12922
1616284800000,2021-03-21,1INCHBUSD,4.7076,5.1115,4.5,4.6605,367135.81,1709066.662028,10584
1616198400000,2021-03-20,1INCHBUSD,4.8909,5.1989,4.685,4.703,307536.32,1534948.494301,9347
1616112000000,2021-03-19,1INCHBUSD,4.5742,5.242,4.455,4.8966,597168.18,2960664.106502,14778
1616025600000,2021-03-18,1INCHBUSD,5.0253,5.0962,4.5366,4.5742,575852.18,2749161.345424,14309
1615939200000,2021-03-17,1INCHBUSD,4.5657,5.0253,4.2541,5.0253,785841.29,3596853.901457,19689
1615852800000,2021-03-16,1INCHBUSD,3.9582,4.6413,3.7727,4.5637,848816.03,3577595.284771,20122
1615766400000,2021-03-15,1INCHBUSD,3.8373,4.3781,3.7239,3.9469,882192.91,3608092.343231,18288
1615680000000,2021-03-14,1INCHBUSD,4.1037,4.22,3.8373,3.84,415875.85,1664605.068397,11425
1615593600000,2021-03-13,1INCHBUSD,3.8001,4.19,3.631,4.1047,531799.95,2119362.393847,10215
1615507200000,2021-03-12,1INCHBUSD,4.0039,4.1394,3.687,3.8001,490782.73,1928002.370012,10340
1615420800000,2021-03-11,1INCHBUSD,4.0106,4.154,3.882,4.0039,453813.51,1812266.145704,8410
1615334400000,2021-03-10,1INCHBUSD,4.4468,4.5281,3.9225,4.0271,586191.88,2455483.71909,11805
1615248000000,2021-03-09,1INCHBUSD,4.33,4.5504,4.2,4.4449,817916.52,3601309.746066,14009
1615161600000,2021-03-08,1INCHBUSD,3.9963,4.4669,3.8478,4.3297,684958.89,2860017.902548,13156
1615075200000,2021-03-07,1INCHBUSD,3.8725,4.1003,3.7832,3.9961,562508.34,2217571.742761,11347
1614988800000,2021-03-06,1INCHBUSD,3.7261,3.8782,3.607,3.877,232545.79,873532.310537,5391
1614902400000,2021-03-05,1INCHBUSD,3.8332,3.8504,3.5263,3.727,445786.77,1639353.776315,9328
1614816000000,2021-03-04,1INCHBUSD,4.0712,4.2399,3.75,3.8272,630019.44,2522656.304969,11208
1614729600000,2021-03-03,1INCHBUSD,4.004,4.3161,3.99,4.072,526821.62,2185671.60259,10930
1614643200000,2021-03-02,1INCHBUSD,4.1206,4.3519,3.811,4.016,641745.72,2647384.409421,14383
1614556800000,2021-03-01,1INCHBUSD,3.8544,4.2,3.784,4.1206,752767.01,3030064.507787,13522
1614470400000,2021-02-28,1INCHBUSD,4.1492,4.2328,3.51,3.8466,988910.7,3772756.335553,15242
1614384000000,2021-02-27,1INCHBUSD,4.5048,4.8685,4.006,4.1732,1036470.63,4643856.858367,28232
1614297600000,2021-02-26,1INCHBUSD,3.9186,5.188,3.7881,4.5048,2703592.75,12325168.245648,53670
1614211200000,2021-02-25,1INCHBUSD,3.6435,4.6778,3.5116,3.934,1562918.12,6609126.915264,31838
1614124800000,2021-02-24,1INCHBUSD,3.6972,4.6,3.4073,3.6385,596753.58,2292194.436235,14202
1614038400000,2021-02-23,1INCHBUSD,3.8097,3.9,2.64,3.6667,298705.32,1051645.135915,4413
